strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
16.0,8.159970441684713,8.159970441684713,0.0,4,0,4,1.5673855094313627,soybeans,698.542220755433
18.0,7.800359857051001,7.800359857051001,0.0,1,0,1,1.7496730964779856,soybeans,799.4358083212798
20.0,209.6259747359836,209.6259747359836,0.0,13,0,13,1.3210875899195673,soybeans,901.9759881040345
21.0,-9233.533264774924,595.021995571485,-9828.55526034641,30,672,702,0.5810588769531251,soybeans,953.8180708674573
22.0,-1627.3716962565625,19.615224873705262,-1646.9869211302678,1,82,83,1.0434899056943259,soybeans,1006.0205113316684
23.0,-2695.8938962637085,362.2828689029988,-3058.176765166708,12,100,112,0.453977427904129,soybeans,1058.5692551945215
24.0,410.2089259166762,9887.282275959156,-9477.07335004248,239,240,479,0.48726758288758143,soybeans,1111.4513861570654
25.0,27109.866458013556,32042.964589272873,-4933.0981312593185,659,107,766,0.43756434184074405,soybeans,1164.6549899824672
26.0,42664.281543978796,77719.0660619918,-35054.78451801301,885,486,1371,0.422349667032659,soybeans,1218.1690396079332
27.0,-57081.78292805156,37219.30919331994,-94301.09212137149,237,560,797,0.22606167527914045,soybeans,1271.9832973608695
28.0,634584.8377386933,668183.8590386376,-33599.02129994419,4171,232,4403,0.1812357615884145,soybeans,1326.088231190725
29.0,-2940.7091422680223,2954.73241674834,-5895.441559016363,53,68,121,0.2903378769123554,soybeans,1380.4749424765766
30.0,117946.54694136897,119343.20752133182,-1396.6605799628442,1587,21,1608,0.334118675237894,soybeans,1435.1351034651407
32.0,1688.3622414209437,1688.3622414209437,0.0,51,0,51,0.6601596484375001,soybeans,1545.2449976996852
33.0,2848.579037543292,2848.579037543292,0.0,65,0,65,0.2617261328125,soybeans,1600.6804722738382
34.0,1737.793902064111,1737.793902064111,0.0,50,0,50,1.57422087890625,soybeans,1656.360800253275
35.0,31.13203205173607,31.13203205173607,0.0,1,0,1,0.6196327099609377,soybeans,1712.2798123037899
