strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
16.0,8.90755883105097,8.90755883105097,0.0,4,0,4,1.5195378895390035,soybeans,694.7572673848933
18.0,4.205142702094866,4.205142702094866,0.0,1,0,1,0.945313046875,soybeans,796.4645025155667
20.0,174.85389923703494,174.85389923703494,0.0,13,0,13,1.6355024206542967,soybeans,899.9987235675843
21.0,-8973.425670330616,595.8707575215831,-9569.2964278522,30,672,702,0.534184345703125,soybeans,952.4013213033335
22.0,-1588.6061479988773,11.49459999527994,-1600.1007479941572,1,82,83,0.7008155011200904,soybeans,1005.204664771498
23.0,-2658.4572408707777,305.4556853507199,-2963.912926221498,12,100,112,0.56174620352602,soybeans,1058.3933848523293
24.0,4149.33400027161,8793.940418173283,-4644.606417901672,239,140,379,0.5741501465849081,soybeans,1111.9533475471835
25.0,36236.505428364675,41392.771370327755,-5156.265941963082,738,107,845,0.3410150454382897,soybeans,1165.8715071411332
26.0,99068.98652237939,124625.63526404083,-25556.648741661447,1393,378,1771,0.27285412969827655,soybeans,1220.135782027184
27.0,-42973.559320516644,33533.06976769581,-76506.62908821246,208,535,743,0.23201743965655564,soybeans,1274.7349489531132
28.0,656474.5001980534,662119.3599242683,-5644.85972621494,4403,68,4471,0.22371475456953047,soybeans,1329.658552373342
29.0,-1600.6408012905017,2267.5910796018106,-3868.2318808923123,46,67,113,0.3603852438275019,soybeans,1384.896826283409
30.0,133087.89278474567,134550.2042077786,-1462.3114230329259,1559,18,1577,0.2372954860250155,soybeans,1440.4406264450797
32.0,2345.5379908794225,2345.5379908794225,0.0,51,0,51,0.543949873046875,soybeans,1552.4109903406793
34.0,1594.0910176672623,1594.0910176672623,0.0,50,0,50,1.4277372363281249,soybeans,1665.506855776109
35.0,30.526516086296724,30.526516086296724,0.0,1,0,1,0.6445348046875,soybeans,1722.4591322680853
