strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
12.0,38.102159530415676,38.102159530415676,0.0,9,0,9,2.0292996923828124,corn,306.59182723509525
13.0,18.173313544301607,26.695461021296083,-8.522147476994476,3,1,4,1.9648456591796872,corn,334.47353520305836
14.0,-128.2466123798776,164.70696241162426,-292.95357479150186,19,27,46,1.3791535571289062,corn,362.5435581950095
15.0,1769.1742518066383,4611.634117327367,-2842.4598655207283,336,302,638,0.8222706777343749,corn,390.7895608055064
16.0,1920.3019478584347,9186.207190294026,-7265.9052424355905,531,550,1081,0.564690147118171,corn,419.2007888973155
17.0,47906.922615755044,58039.02017942777,-10132.097563672727,2999,538,3537,0.4934067993814604,corn,447.7677801071968
18.0,124085.31624853899,166564.51594275155,-42479.19969421254,4166,1117,5283,0.3481938751894236,corn,476.4821413784924
19.0,111038.424287048,358977.9922385512,-247939.56795150315,5007,3720,8727,0.2190203712031245,corn,505.33637511404896
20.0,1897141.1527035835,2000184.9969682663,-103043.84426468294,21394,1091,22485,0.21877095709741115,corn,534.3237413073203
21.0,541780.0750121146,609206.1027784192,-67426.02776630448,8274,1139,9413,0.32907479319155214,corn,563.4381467685848
22.0,656217.4072951562,659370.2142832354,-3152.806988079229,12172,69,12241,0.35097479424516353,corn,592.6740550775845
23.0,300191.3859548133,301658.8659047295,-1467.4799499162416,8334,41,8375,0.3254459945698579,corn,622.026412613928
24.0,124384.0503541867,124410.15244339276,-26.102089206061095,4877,1,4878,0.7237021986550092,corn,651.4905872170684
25.0,378922.15188019286,378963.91747550626,-41.76559531338095,20660,2,20662,0.6427504295047125,corn,681.06231688077
26.0,16164.737191592965,16226.12911915607,-61.39192756310568,955,4,959,0.6750525484633446,corn,710.7376665031525
27.0,39331.084049796606,39331.084049796606,0.0,2462,0,2462,0.42282636365294457,corn,740.5129911650988
28.0,47794.762249953106,47794.762249953106,0.0,5089,0,5089,0.4101621484375,corn,770.3849047454169
