strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
15.0,950.8987141323463,1186.1990025581615,-235.30028842581513,157,32,189,1.5615272387695311,wheat,389.65798040121996
16.0,2695.959158829739,2748.4142879731394,-52.45512914340037,355,6,361,2.294131390277743,wheat,418.47368617669207
17.0,280.0442838324392,650.02320453787,-369.9789207054309,107,37,144,2.0071561142835614,wheat,447.4800654157012
18.0,-840.3546900860368,1065.4250421316085,-1905.7797322176452,151,155,306,1.0121987949186564,wheat,476.6670416401681
19.0,1432.342085989499,2452.139695270063,-1019.7976092805638,165,68,233,1.5711698071289062,wheat,506.02560384034086
20.0,12244.276621771856,15012.961008349468,-2768.6843865776127,1871,151,2022,1.1408602803196906,wheat,535.5476433671737
21.0,32988.01566047098,49211.85805688581,-16223.842396414831,2313,856,3169,0.8660290794677733,wheat,565.2258227470334
22.0,53451.82835685133,104356.21219559904,-50904.38383874771,3631,3208,6839,0.802899109928608,wheat,595.0534689396102
23.0,219477.4922630917,251487.78634297976,-32010.294079888077,6708,823,7531,0.8325184598731995,wheat,625.024485574551
24.0,187756.54815443538,235680.48747952815,-47923.93932509274,4790,1056,5846,0.4662290889016787,wheat,655.1332801097566
25.0,1090880.367483646,1255785.6810075606,-164905.31352391464,18871,2951,21822,0.373594753425916,wheat,685.3747028553503
26.0,514125.32764883223,748875.1332069574,-234749.80555812517,6846,1493,8339,0.36603318775773047,wheat,715.7439955310017
27.0,1050257.4111237284,1167499.9856170276,-117242.57449329911,8759,643,9402,0.3563400896787643,wheat,746.236747555217
28.0,609107.5261716818,644176.2295577875,-35068.70338610577,7330,455,7785,0.4420792649463812,wheat,776.8488586599927
29.0,191821.4514142052,195306.05485616517,-3484.6034419599723,3306,53,3359,0.5283948369093736,wheat,807.5765067214214
30.0,2089581.0939690517,2095519.3329440912,-5938.238975039402,40182,99,40281,0.5118951251888275,wheat,838.4161199231178
31.0,202286.47666631063,202331.8040626268,-45.32739631617333,4683,1,4684,0.6412555601674318,wheat,869.3643525434201
32.0,15548.798147051577,15580.42425560509,-31.626108553512747,418,1,419,0.6318350177502634,wheat,900.4180637925623
33.0,63710.86728529175,63710.86728529175,0.0,1857,0,1857,1.2327266475164889,wheat,931.574299232029
34.0,8489.67295695114,8489.67295695114,0.0,300,0,300,1.3402852077043053,wheat,962.8302743920923
35.0,1006776.7761538869,1006776.7761538869,0.0,38323,0,38323,0.3659634206891059,wheat,994.183360270288
