strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
220.0,16.858977560022932,16.858977560022932,0.0,1.0,0.0,1.0,1.60547072265625,gold,2561.7393986143675
225.0,13.720156162561853,13.720156162561853,0.0,1.0,0.0,1.0,1.480416484177113,gold,2614.037347324193
250.0,330.05819166564976,430.14000307931906,-100.08181141366927,29.0,16.0,45.0,1.2929720572614671,gold,2873.8271947517856
255.0,-1303.2241802940457,0.0,-1303.2241802940457,0.0,144.0,144.0,1.126957490234375,gold,2925.463102967803
260.0,-1175.3453697415594,0.0,-1175.3453697415594,0.0,229.0,229.0,1.03906484375,gold,2976.997130561485
265.0,-6387.374763181994,102.80704896174419,-6490.181812143738,4.0,604.0,608.0,1.120445517578125,gold,3028.4314322884898
270.0,-2255.308393531171,0.0,-2255.308393531171,0.0,255.0,255.0,0.9296908984375001,gold,3079.768077564035
275.0,-8528.892347875719,0.0,-8528.892347875719,0.0,669.0,669.0,0.8828162500000001,gold,3131.009055359766
280.0,-8872.870334652382,1066.2883574019647,-9939.158692054347,37.0,2408.0,2445.0,0.8841175585937501,gold,3182.156278735747
283.0,47.09892552278013,47.09892552278013,0.0,1.0,0.0,1.0,1.0449266503906252,gold,3212.800379505404
285.0,-14797.718976665621,0.0,-14797.718976665621,0.0,1579.0,1579.0,0.7773459765625,gold,3233.2115890407986
290.0,-3356.933426022307,2914.6837055325577,-6271.6171315548645,65.0,988.0,1053.0,0.8776487676501274,gold,3284.1767598108468
292.0,158.38295949042643,158.38295949042643,0.0,1.0,0.0,1.0,1.2895543334960937,gold,3304.5379740208614
295.0,-2586.6944347259227,592.2810781975795,-3178.9755129235023,3.0,453.0,456.0,2.1171895621371273,gold,3335.053500391815
297.0,-82.1724550053535,0.0,-82.1724550053535,0.0,3.0,3.0,0.789064609375,gold,3355.3798074117626
298.0,-60.18576585220771,0.0,-60.18576585220771,0.0,2.0,2.0,0.789064609375,gold,3365.537786471401
299.0,-91.32291873793382,0.0,-91.32291873793382,0.0,3.0,3.0,0.77929908203125,gold,3375.692332892902
300.0,-25004.46556220132,1835.4494707438039,-26839.915032945122,37.0,1208.0,1245.0,0.76562734375,gold,3385.8434593108677
302.0,-162.8051792782114,0.0,-162.8051792782114,0.0,5.0,5.0,0.7539087109375,gold,3406.1355022332277
303.0,-200.94557463285904,0.0,-200.94557463285904,0.0,6.0,6.0,0.7460962890625,gold,3416.2764435681693
304.0,-338.6167232086749,0.0,-338.6167232086749,0.0,10.0,10.0,0.73633076171875,gold,3426.414014562457
305.0,-27906.626965834763,1285.4505285190191,-29192.077494353784,21.0,1109.0,1130.0,0.7585349127618471,gold,3436.54822741739
306.0,-176.04208251762407,0.0,-176.04208251762407,0.0,5.0,5.0,0.7187528125,gold,3446.679094250246
307.0,-144.88360887267953,0.0,-144.88360887267953,0.0,4.0,4.0,0.710940390625,gold,3456.8066270951294
308.0,-111.79975058597964,0.0,-111.79975058597964,0.0,3.0,3.0,0.70312796875,gold,3466.9308379038084
309.0,-153.38746129306696,0.0,-153.38746129306696,0.0,4.0,4.0,0.6953155468750001,gold,3477.051738546551
310.0,-10047.22436572217,1300.9741165826745,-11348.198482304844,21.0,709.0,730.0,0.6983646982131686,gold,3487.1693408129354
311.0,-84.22405767114304,0.0,-84.22405767114304,0.0,2.0,2.0,0.6835969140625001,gold,3497.2836564126615
312.0,-130.0783203576037,0.0,-130.0783203576037,0.0,3.0,3.0,0.6757844921875001,gold,3507.394696976348
315.0,-30575.006217184055,3204.666560776045,-33779.6727779601,41.0,1022.0,1063.0,0.6887438355982304,gold,3537.7082835875017
318.0,-25628.242923903883,587.0196142976137,-26215.262538201496,9.0,569.0,578.0,0.6962920996093751,gold,3567.992806147501
319.0,-1110.5953752933183,672.1453718724703,-1782.7407471657884,10.0,38.0,48.0,0.6870148486328126,gold,3578.0812406356217
320.0,-25451.06209929423,10461.243013243151,-35912.30511253738,151.0,1357.0,1508.0,0.6431261623183887,gold,3588.1664903778105
321.0,-27785.10939446158,1984.604788989296,-29769.714183450873,28.0,764.0,792.0,0.6572299902343751,gold,3598.2485663270954
322.0,-140.3227607973722,5929.130902750547,-6069.453663547919,71.0,125.0,196.0,0.6665072412109376,gold,3608.3274793648343
323.0,-29926.372655987452,5310.195401810251,-35236.568057797704,71.0,940.0,1011.0,0.6352575537109376,gold,3618.403240301407
324.0,-1796.6148632723452,10415.533162145959,-12212.148025418304,135.0,253.0,388.0,0.6367223828125002,gold,3628.475859876896
325.0,-33193.79430188766,4422.678681690576,-37616.472983578235,56.0,1767.0,1823.0,0.5608932549532255,gold,3638.5453487617574
326.0,4517.544125758326,6387.335371730279,-1869.7912459719528,79.0,62.0,141.0,0.596683720703125,gold,3648.611717557488
327.0,4266.703978038628,5449.232265083022,-1182.528287044394,51.0,19.0,70.0,0.6337927246093752,gold,3658.6749767972788
328.0,-1656.5493799776496,6255.177259636236,-7911.726639613886,57.0,147.0,204.0,0.6162147753906251,gold,3668.7351369466633
329.0,7322.536990631516,9497.69174900678,-2175.1547583752645,94.0,35.0,129.0,0.6049844189453125,gold,3678.7922084041584
330.0,-3378.7604110307493,5608.54729540446,-8987.30770643521,56.0,434.0,490.0,0.5464803401872516,gold,3688.846201501892
331.0,-131.02353332438452,4196.940396713364,-4327.9639300377485,32.0,84.0,116.0,0.5898478515625001,gold,3698.897126506233
332.0,-3611.2198236062136,2973.51917218724,-6584.738995793454,27.0,107.0,134.0,0.5732464550781251,gold,3708.9449936183996
333.0,-29765.51432127656,792.240376330828,-30557.75469760739,8.0,673.0,681.0,0.5429733203125,gold,3718.9898129750754
334.0,26571.54630813416,27148.488410739057,-576.9421026048984,119.0,36.0,155.0,2.7187526635181904,gold,3729.031594649003
335.0,-39150.1576586461,4125.888366490356,-43276.046025136464,28.0,510.0,538.0,0.5076915895955904,gold,3739.0703486495845
336.0,13102.296577092942,13538.629421206664,-436.3328441137211,59.0,26.0,85.0,2.7109402416431903,gold,3749.106084923461
337.0,33706.32273059474,35062.742478705855,-1356.4197481111203,103.0,79.0,182.0,1.8610271184742448,gold,3759.138813355096
338.0,68818.5993668531,89245.70443922316,-20427.10507237006,272.0,1163.0,1435.0,1.9357612537062163,gold,3769.168543767348
339.0,-27525.338448607217,0.0,-27525.338448607217,0.0,363.0,363.0,0.48171692341566097,gold,3779.1952859220314
340.0,-251507.60037171846,46312.79445092707,-297820.3948226455,323.0,2848.0,3171.0,0.46756800540685656,gold,3789.219049520478
341.0,-11352.845103153846,9117.467317926272,-20470.312421080118,141.0,189.0,330.0,0.46854305791854856,gold,3799.239844204089
342.0,43065.89283849311,55477.59254032399,-12411.699701830876,157.0,148.0,305.0,1.8540852099657057,gold,3809.2576795548757
343.0,-874.1482004808531,9825.162007502988,-10699.31020798384,42.0,110.0,152.0,2.728135266184807,gold,3819.2725650960047
344.0,-39592.174029279406,0.0,-39592.174029279406,0.0,393.0,393.0,0.4475935338139534,gold,3829.284510292322
345.0,-218212.23569991565,102976.94067202348,-321189.17637193913,258.0,2537.0,2795.0,0.47256516045302155,gold,3839.293524550885
346.0,-12393.308396609074,0.0,-12393.308396609074,0.0,101.0,101.0,0.4080972642302513,gold,3849.299617221479
347.0,-12199.293885771349,3746.687406547684,-15945.981292319033,7.0,140.0,147.0,0.4946307478745779,gold,3859.302797597129
348.0,-27548.96509170712,8861.745440133973,-36410.71053184109,24.0,309.0,333.0,1.3256853672067326,gold,3869.303074914611
349.0,-38962.736007137464,21003.013937801352,-59965.74994493882,38.0,414.0,452.0,0.47823153459231066,gold,3879.300458354948
350.0,-377466.3478555695,62232.51645249029,-439698.8643080598,141.0,2784.0,2925.0,0.4396634791564941,gold,3889.29495704391
351.0,-23031.332798396903,1780.8351542303217,-24812.167952627224,12.0,184.0,196.0,0.3796639865438143,gold,3899.2865800525
352.0,23613.339143072095,32363.93258430459,-8750.593441232499,52.0,61.0,113.0,0.44901011077245084,gold,3909.2753363974393
353.0,-35357.48599768159,3562.5299383667816,-38920.015936048374,41.0,265.0,306.0,0.3854118040800095,gold,3919.261235041646
354.0,-32390.72469041367,4043.867487361438,-36434.59217777511,7.0,230.0,237.0,0.4122324033379556,gold,3929.244284894706
355.0,-16144.198316446065,92793.44366152227,-108937.64197796833,166.0,672.0,838.0,0.38602765973806374,gold,3939.224494813342
356.0,-141803.16998621012,5035.830012085374,-146838.9999982955,7.0,628.0,635.0,0.4217957887617747,gold,3949.2018736018726
357.0,34589.16428371461,56023.54728027276,-21434.382996558157,75.0,96.0,171.0,0.406287463760376,gold,3959.1764300126715
358.0,-42267.702307223044,2261.441998518486,-44529.14430574153,30.0,242.0,272.0,0.3049907280007998,gold,3969.148172746617
359.0,-42481.55936098349,29494.763084029328,-71976.3224450128,48.0,366.0,414.0,0.3695508087843656,gold,3979.1171104535374
360.0,-462914.4168071565,95791.96011351758,-558706.3769206741,141.0,2519.0,2660.0,0.3314507275353159,gold,3989.083251732654
361.0,172298.65158077644,253373.4333528501,-81074.78177207363,428.0,339.0,767.0,0.34266951882839203,gold,3999.0466051330145
362.0,-98922.10262203912,13871.478695967864,-112793.58131800698,19.0,452.0,471.0,0.34707297417521477,gold,4009.0071791539262
363.0,-404737.72663080035,24067.040385551347,-428804.7670163517,34.0,1136.0,1170.0,0.34552847975492473,gold,4018.9649822453803
364.0,-730597.1937062369,23688.018144713642,-754285.2118509505,57.0,1637.0,1694.0,0.30099066573381417,gold,4028.9200228084733
365.0,-242434.7039743811,30802.257362487828,-273236.96133686893,335.0,708.0,1043.0,0.2740197803183397,gold,4038.8723091958236
366.0,74003.02037185241,152831.07915577918,-78828.05878392677,150.0,197.0,347.0,0.32361490037620066,gold,4048.821849711984
367.0,-126105.38099721943,48654.09786202795,-174759.47885924738,117.0,416.0,533.0,0.2889541273713111,gold,4058.7686526138486
368.0,-22320.92565623797,72349.0621597578,-94669.98781599577,163.0,188.0,351.0,0.2830623437464237,gold,4068.712726111055
369.0,-112863.41910779123,23332.917882993457,-136196.33699078468,38.0,235.0,273.0,0.27452479216456416,gold,4078.6540783663804
370.0,-1769831.2758951662,156612.24040797655,-1926443.5163031428,395.0,3264.0,3659.0,0.272743468049897,gold,4088.5927174961416
371.0,74488.50222274566,275152.57033461746,-200664.06811187178,285.0,322.0,607.0,0.2733736097216606,gold,4098.528651570577
372.0,-1644010.2488268623,120289.20221953379,-1764299.451046396,319.0,2242.0,2561.0,0.2390629499852657,gold,4108.461888614233
373.0,72256.98629316778,226906.2244416044,-154649.23814843662,314.0,174.0,488.0,0.24791291642189028,gold,4118.392436606355
374.0,-2123091.2866265588,86512.99441995665,-2209604.2810465153,105.0,2517.0,2622.0,0.2327847075462341,gold,4128.320303481244
375.0,-7255680.013331149,454406.66878344084,-7710086.682114589,515.0,7713.0,8228.0,0.22493644577574728,gold,4138.24549712865
376.0,-1865435.7070111656,380567.4771047148,-2246003.18411588,308.0,1705.0,2013.0,0.21441631457635335,gold,4148.168025394126
377.0,-617643.3598478832,152426.62058522768,-770069.9804331108,114.0,563.0,677.0,0.20672442631210597,gold,4158.087896079401
378.0,-796008.1560792355,217865.9797414643,-1013874.1358206996,161.0,710.0,871.0,0.20388466275589806,gold,4168.0051169427325
379.0,-1565195.7701857968,117151.75725611403,-1682347.527441911,63.0,1014.0,1077.0,0.19845363730192184,gold,4177.91969569927
380.0,-36264926.361782596,835331.5557339377,-37100257.91751653,464.0,16120.0,16584.0,0.19214403419196602,gold,4187.831640021407
381.0,-2026051.001337545,484505.6090899999,-2510556.610427545,221.0,1010.0,1231.0,0.19080471499549018,gold,4197.740957539125
382.0,-4216568.093432119,1028132.8821239175,-5244700.975556036,411.0,2425.0,2836.0,0.18606697513079642,gold,4207.647655840342
383.0,-3402373.241031451,291919.58220699197,-3694292.8232384427,92.0,1218.0,1310.0,0.183872489631176,gold,4217.551742471253
384.0,-4879510.503907836,322681.56888203183,-5202192.072789867,90.0,1456.0,1546.0,0.17620383307006623,gold,4227.45322493667
385.0,-15600926.646534635,2707961.5069360463,-18308888.15347068,663.0,4459.0,5122.0,0.1741500992612405,gold,4237.3521107003535
