strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
6.0,-974.2781543789201,42.885514807551495,-1017.1636691864717,19,546,565,2.139176784618378,natgas,1.6190324921992685
6.5,8.043281878688001,8.043281878688001,0.0,6,0,6,3.9062502343750003,natgas,1.7625418402038608
7.0,-1091.4526904722716,2843.114658817483,-3934.5673492897545,825,798,1623,1.86215217322043,natgas,1.906727216411019
7.5,-84.76304196736615,57.19428286883823,-141.95732483620438,17,22,39,1.6014447384274006,natgas,2.0515431007399525
8.0,-13035.517244730378,10882.274905917524,-23917.7921506479,1272,3814,5086,1.3796961889413,natgas,2.196949883531939
8.5,-2311.8816369273986,203.30766379816288,-2515.189300725561,17,261,278,1.0398557369695771,natgas,2.342912774606997
9.0,1047828.2241845906,1359173.3019438335,-311345.07775924285,77759,25935,103694,0.6226259859268481,natgas,2.489400966406311
9.5,-23778.74014184992,74307.51601388748,-98086.2561557374,2528,3682,6210,0.4856572617457463,natgas,2.636386981124083
10.0,2919.559886780553,1103295.4873836224,-1100375.9274968416,27372,24723,52095,0.4318250383660197,natgas,2.783846153766171
10.5,335452.61499518994,477232.3355304862,-141779.72053529625,7645,2064,9709,0.4308478932806423,natgas,2.931756217417903
11.0,992915.8738686494,1062395.313131327,-69479.43926267774,38157,2373,40530,0.5367711386282742,natgas,3.080096966583571
11.5,41173.28051907502,42240.023658059545,-1066.7431389845206,2466,64,2530,0.6203753892126951,natgas,3.2288499810040783
12.0,230271.3521858287,243893.90479384613,-13622.552608017415,17074,831,17905,0.7668513799126943,natgas,3.3779983969200753
12.5,1159.9928783280725,1167.5000168012016,-7.507138473129191,108,1,109,1.0785857035521098,natgas,3.527526715984843
13.0,128170.67578759653,129290.08219106094,-1119.406403464412,13773,100,13873,1.1028714725497366,natgas,3.677420644366171
13.5,1605.9215270426066,1605.9215270426066,0.0,274,0,274,1.3635376785367728,natgas,3.8276669562861017
14.0,42716.935394527565,46148.296694090815,-3431.361299563249,8420,432,8852,0.9157069029536246,natgas,3.978253377516255
14.5,2107.570491661656,2107.570491661656,0.0,436,0,436,1.712893623046875,natgas,4.129168485299829
