strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
82.0,-5622.087653117438,0.44104701265931057,-5622.528700130098,18.0,643.0,661.0,0.7896837772727012,crude,50.87581573412719
83.0,-1828.1642940986383,148.22601465651556,-1976.390308755154,4.0,449.0,453.0,1.263917508544922,crude,51.500941032809045
84.0,-30334.65714924334,76.13370722760173,-30410.79085647094,20.0,4944.0,4964.0,0.8677449256813525,crude,52.12612290436505
85.0,-28537.006544614273,1454.4927740395688,-29991.49931865384,353.0,6285.0,6638.0,1.1150518546668688,crude,52.75136068030538
86.0,-11066.747670984922,148.81305381986238,-11215.560724804784,36.0,1367.0,1403.0,0.8515639843749999,crude,53.376653707812125
87.0,2254.9851977838907,7147.215388358496,-4892.230190574605,290.0,555.0,845.0,1.0190061134696007,crude,54.002001349193904
88.0,-2641.5173997869842,3275.911062804973,-5917.428462591957,189.0,294.0,483.0,1.0234423828125,crude,54.62740298136542
89.0,-38584.880171839424,23.775033366815396,-38608.65520520624,82.0,949.0,1031.0,0.9716262966287135,crude,55.252857995350766
90.0,-108589.30524087595,5190.51074691986,-113779.8159877958,589.0,11441.0,12030.0,1.2532105390694142,crude,55.87836579580894
91.0,-9357.412700058654,36.227260774511564,-9393.639960833165,68.0,216.0,284.0,0.9467240773904322,crude,56.50392580058042
92.0,-19108.988808813792,0.0,-19108.988808813792,0.0,425.0,425.0,1.298343352050781,crude,57.129537440253685
93.0,-58559.80668803094,0.0,-58559.80668803094,0.0,1482.0,1482.0,1.1504265432953837,crude,57.75520015775045
94.0,-8428.739839750871,3.7040584190043355,-8432.443898169875,3.0,175.0,178.0,0.9105914455544948,crude,58.3809134079288
95.0,-308161.82882196933,31097.43352834901,-339259.2623503183,732.0,22886.0,23618.0,1.1703609806022048,crude,59.006676657203165
96.0,-30240.133152533028,2673.8828840066294,-32914.01603653966,100.0,1889.0,1989.0,0.8388687988281249,crude,59.632489383180236
97.0,-17966.893004354624,330.15136072644407,-18297.044365081067,125.0,520.0,645.0,0.7563505871891976,crude,60.25835107431001
98.0,-23341.2988173418,0.0,-23341.2988173418,0.0,1234.0,1234.0,0.7578149218750001,crude,60.88426122955135
99.0,3031.806615251782,22736.392895400924,-19704.586280149142,758.0,437.0,1195.0,0.9028330029296875,crude,61.51021935805088
