strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
16.0,10.058025413071736,10.058025413071736,0.0,4,0,4,1.4249029714494943,soybeans,690.3437092596607
18.0,11.854973780002409,11.854973780002409,0.0,1,0,1,2.291019897460937,soybeans,792.604470383504
20.0,214.93169075357912,214.93169075357912,0.0,13,0,13,1.3117692016601563,soybeans,896.8512670146653
21.0,-8743.274727339794,595.1510299787307,-9338.425757318526,30,672,702,0.5117236328125,soybeans,949.6662749103065
22.0,-1530.614217999,22.378368054819777,-1552.9925860538199,1,82,83,1.0439766492549578,soybeans,1002.9177928337548
23.0,-2591.236306010966,277.8898140147862,-2869.1261200257522,12,100,112,0.649822943148613,soybeans,1056.5893315005922
24.0,2671.1040301804233,7683.066356021949,-5011.962325841525,239,140,379,0.5188728611306349,soybeans,1110.6657178785058
25.0,34905.406927749624,38804.23530384782,-3898.828376098198,738,107,845,0.4684844211096763,soybeans,1165.1329393707438
26.0,85622.05191069962,109441.78401546166,-23819.73210476203,1380,380,1760,0.39255601094279974,soybeans,1219.97801197272
27.0,-23872.887460242728,33637.22988123704,-57510.117341479774,204,506,710,0.2539766917899251,soybeans,1275.188867928238
28.0,570061.8993389115,576943.443415898,-6881.544076986437,4135,55,4190,0.23549015761613842,soybeans,1330.7542593822516
29.0,-2195.973288195208,1570.3101824225178,-3766.283470617726,46,67,113,0.42929749023119607,soybeans,1386.6636752596964
30.0,152000.74614426054,153411.86875536898,-1411.1226111084493,1558,16,1574,0.24291548231403035,soybeans,1442.9072691592012
32.0,2473.4723350399095,2473.4723350399095,0.0,51,0,51,0.5136767382812499,soybeans,1556.3605593515083
34.0,1633.467901291815,1633.467901291815,0.0,50,0,50,1.365237548828125,soybeans,1671.0464486694552
35.0,26.886020871123023,26.886020871123023,0.0,1,0,1,0.8164080859374999,soybeans,1728.8325041623943
