strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
225.0,70.9546065529473,70.9546065529473,0.0,2.0,0.0,2.0,1.575438274204731,gold,2622.32244638322
230.0,29.996988050614096,37.06289500358331,-7.065906952969211,1.0,1.0,2.0,1.5565141424810884,gold,2674.7817359672636
235.0,-7.475191065241418,0.0,-7.475191065241418,0.0,1.0,1.0,1.2890660546875,gold,2727.128465667274
240.0,-16.12133613082463,0.0,-16.12133613082463,0.0,2.0,2.0,1.2421912890624998,gold,2779.3652646223686
245.0,-4.544589366331193,0.0,-4.544589366331193,0.0,1.0,1.0,1.109379453125,gold,2831.494647105855
250.0,412.97407050886045,1230.4526356466395,-817.4785651377791,33.0,189.0,222.0,1.0465662396077315,gold,2883.519019784145
255.0,-635.8086617122501,0.0,-635.8086617122501,0.0,141.0,141.0,0.8164080859375001,gold,2935.4406883809934
260.0,143.08440585661245,1206.9385506830502,-1063.8541448264377,17.0,230.0,247.0,0.8783549891620874,gold,2987.2618638064955
265.0,-5225.5893098996285,563.5445510134942,-5789.1338609131235,5.0,607.0,612.0,1.6595685986104012,gold,3038.984667803277
270.0,-969.8474492622298,143.3263055589481,-1113.173754821178,2.0,189.0,191.0,0.9430415842165946,gold,3090.6111381563173
275.0,-7722.765217706799,0.0,-7722.765217706799,0.0,681.0,681.0,0.7689718514609337,gold,3142.143233507568
280.0,-19463.11026857747,2445.5988294721997,-21908.709098049672,38.0,2824.0,2862.0,0.8789411628945669,gold,3193.5828378119945
285.0,-11277.952632113002,159.739898967485,-11437.692531080487,2.0,1585.0,1587.0,0.8102501723349094,gold,3244.9317644676703
290.0,-7043.900656926951,9041.510645119144,-16085.411302046097,65.0,984.0,1049.0,0.8363801675653457,gold,3296.191760149054
295.0,-19306.449953711162,606.9273350100399,-19913.377288721204,5.0,927.0,932.0,1.361218770575183,gold,3347.364508369545
300.0,-32413.201847612778,3819.1193790109282,-36232.32122662371,40.0,2597.0,2637.0,0.7676559175646306,gold,3398.45163279669
305.0,-29124.859234195963,2984.7005244236416,-32109.559758619605,19.0,1535.0,1554.0,0.6356686136217118,gold,3449.4547003410426
310.0,-19747.740499099677,3740.093481089884,-23487.83398018956,21.0,715.0,736.0,0.6175450229460001,gold,3500.375224037604
315.0,-33536.64497525665,5972.488372422948,-39509.1333476796,48.0,1024.0,1072.0,0.6156117424650193,gold,3551.214665736877
318.0,-21576.98483995859,1520.7586550327414,-23097.743494991333,9.0,569.0,578.0,2.302504366874696,gold,3581.68000123449
319.0,1483.7949164227157,2886.074070658533,-1402.2791542358173,10.0,38.0,48.0,1.3732562522292135,gold,3591.8287912909495
