strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
85.0,-32834.819907759455,3892.010449677548,-36726.830357437,345.0,6614.0,6959.0,1.2327031766183034,crude,52.17040153443398
86.0,-6549.37119115817,1437.9905561151068,-7987.361747273278,36.0,1335.0,1371.0,1.1441057985317706,crude,52.79579333232059
87.0,-600.4990401987488,318.94439707628993,-919.4434372750387,290.0,170.0,460.0,0.69336244140625,crude,53.42132203392167
88.0,-8134.648142619404,2607.7194666493137,-10742.367609268718,189.0,293.0,482.0,1.084475012207031,crude,54.04698609501684
89.0,-32059.842774333527,12.076613199412662,-32071.91938753294,82.0,946.0,1028.0,0.8416011499345302,crude,54.67278400615741
90.0,-146718.96952024568,25596.32627443493,-172315.2957946806,589.0,11630.0,12219.0,1.3991079063868521,crude,55.29871429150126
91.0,-8892.38117645424,18.653060379616395,-8911.034236833857,68.0,221.0,289.0,0.8611323022782802,crude,55.92477550769959
92.0,-6283.659812489726,139.67028197755195,-6423.330094467278,10.0,423.0,433.0,0.8085956640624999,crude,56.5509662428321
93.0,-21289.807705150324,197.95625387486973,-21487.763959025193,11.0,1457.0,1468.0,0.8085566305768488,crude,57.17728511538851
94.0,-4993.266846353292,1.9497277094142917,-4995.216574062706,3.0,173.0,176.0,0.7178201477372645,crude,57.80373077329348
95.0,-296055.3458311976,5188.274037256956,-301243.6198684546,739.0,22966.0,23705.0,1.0760695412836074,crude,58.43030189297299
96.0,-51334.862772092856,2001.3300635772341,-53336.19283567009,100.0,1888.0,1988.0,0.8237322314453125,crude,59.05699717845974
97.0,-9594.998806747526,177.99311261662243,-9772.991919364149,125.0,541.0,666.0,0.6227618761062622,crude,59.68381536053575
98.0,-18420.349015491593,2393.003969800836,-20813.35298529243,310.0,1234.0,1544.0,0.65820654296875,crude,60.31075519591009
99.0,2759.124180428591,15386.386868250449,-12627.262687821858,758.0,440.0,1198.0,0.754885263671875,crude,60.937815466430045
100.0,-685546.403783598,197187.3399168073,-882733.7437004053,6983.0,40688.0,47671.0,0.8211724542671984,crude,61.56499497832399
101.0,-154484.3809028296,1621.9132956329495,-156106.29419846256,47.0,5231.0,5278.0,1.2082169213420153,crude,62.19229256147444
102.0,-34573.41515017337,3938.828586187882,-38512.243736361255,62.0,2418.0,2480.0,1.1927113444010418,crude,62.81970706871982
103.0,415.7844341237874,4548.264556930853,-4132.480122807066,100.0,135.0,235.0,1.1715583843159676,crude,63.44723737518328
104.0,-5758.276751049023,1267.3797147735263,-7025.656465822549,42.0,235.0,277.0,1.081361199072599,crude,64.0748823776277
105.0,-153377.18559875997,42390.06408084333,-195767.2496796033,2210.0,7152.0,9362.0,0.800426507780552,crude,64.70264099383527
106.0,-157382.34611207078,2145.357986738219,-159527.704098809,58.0,5230.0,5288.0,0.9666827021205425,crude,65.33051216201062
107.0,-1156.2961605782393,5538.777487682653,-6695.073648260892,183.0,221.0,404.0,0.8753279234427214,crude,65.95849484020631
108.0,-9425.39695649634,4309.315897428475,-13734.712853924815,100.0,344.0,444.0,1.0011692805194854,crude,66.58658800576987
109.0,-23971.75449568353,3683.5436607590486,-27655.29815644258,90.0,668.0,758.0,1.0038912676918508,crude,67.21479065481097
110.0,-586944.4742671164,46362.024795854886,-633306.4990629713,3280.0,15861.0,19141.0,0.7366001987187067,crude,67.84310180168835
111.0,-47582.87527827426,11424.315272647395,-59007.19055092165,159.0,1362.0,1521.0,0.9933855861020087,crude,68.47152047851503
112.0,-15756.45813687309,2526.6344377471405,-18283.09257462023,89.0,379.0,468.0,0.8224962823820113,crude,69.1000457346815
112.5,-16461.314009707443,3005.452123829034,-19466.766133536476,135.0,310.0,445.0,1.1186543920898435,crude,69.41434803756246
113.0,-12464.080073235122,11979.92912307486,-24444.009196309984,362.0,442.0,804.0,0.9169090457208952,crude,69.72867663639578
113.5,-4621.382281592296,10.662046125330471,-4632.044327717626,1.0,178.0,179.0,0.8706774319827556,crude,70.04303141701232
114.0,-40553.24560545604,24986.64018927135,-65539.88579472738,706.0,1293.0,1999.0,0.7394078684859805,crude,70.35741226623955
114.5,-18219.653153792446,0.0,-18219.653153792446,0.0,259.0,259.0,1.2500037499999999,crude,70.67181907188831
115.0,-331702.26853245473,87466.12019112792,-419168.3887235827,2869.0,7835.0,10704.0,0.6340238547205925,crude,70.9862517227401
115.5,-5895.759150668698,121.02878969455094,-6016.787940363249,4.0,89.0,93.0,1.0371584285795687,crude,71.3007101085345
116.0,-158463.2304666878,21637.13348085593,-180100.36394754372,763.0,2950.0,3713.0,0.659681135688126,crude,71.61519411995677
116.5,-6894.403300037782,54.133596646486204,-6948.536896684268,5.0,77.0,82.0,1.0182200080406665,crude,71.92970364862572
117.0,-65272.02793487512,6773.224734553108,-72045.25266942823,199.0,1495.0,1694.0,0.6767184258042441,crude,72.24423858708175
117.5,-3288.2312026531617,109.04594075637272,-3397.2771434095343,2.0,53.0,55.0,1.012887342590094,crude,72.55879882877515
118.0,-18493.483537712444,9544.724732235854,-28038.208269948296,222.0,454.0,676.0,0.6320336953479052,crude,72.87338426805451
119.0,-209139.74313934974,36726.91534908736,-245866.6584884371,633.0,3146.0,3779.0,0.6343682177803251,crude,73.5026303211891
120.0,-1464120.5005831562,198470.48693377443,-1662590.9875169308,2672.0,20555.0,23227.0,0.6266361795388569,crude,74.13197591881404
121.0,-4041.9436366891323,19705.25388213714,-23747.197518826277,282.0,314.0,596.0,0.6196771786806319,crude,74.76142024692406
122.0,-247874.85789739844,29401.22729840552,-277276.08519580396,381.0,2783.0,3164.0,0.6041763044437766,crude,75.39096250484343
123.0,-45433.11345384887,13112.002203021339,-58545.115656870206,191.0,648.0,839.0,0.6500988446995616,crude,76.02060190490015
124.0,-80576.72736595033,31102.301833872425,-111679.02919982276,341.0,1092.0,1433.0,0.5862764148533344,crude,76.6503376721107
124.5,-28510.345521697047,1099.610267925186,-29609.955789622236,9.0,298.0,307.0,0.6086262107677459,crude,76.96524145461058
125.0,-1600307.785801004,388371.69888466375,-1988679.4846856678,3802.0,15513.0,19315.0,0.5166613021095594,crude,77.28016904387505
125.5,-55276.42883839888,769.9924716681553,-56046.42131006704,5.0,492.0,497.0,0.6145373240488767,crude,77.5951203464656
126.0,-25752.140441414616,39206.46453356159,-64958.6049749762,395.0,547.0,942.0,0.5915270167337764,crude,77.91009526968122
126.5,-26636.133656031016,196.66968070919077,-26832.803336740206,4.0,227.0,231.0,0.5167701084911824,crude,78.22509372154974
127.0,-251713.79943054586,39681.17091371388,-291394.97034425975,445.0,2745.0,3190.0,0.582853666773796,crude,78.54011561081923
127.5,-20069.66351153917,1167.6583786794054,-21237.321890218576,10.0,159.0,169.0,0.533721228992939,crude,78.85516084694957
128.0,-69103.84530114161,56158.229678322954,-125262.07497946455,410.0,979.0,1389.0,0.5652525713729859,crude,79.17022934010407
128.5,-53014.407831003,911.0568293625317,-53925.46466036553,12.0,404.0,416.0,0.4969222452759744,crude,79.48532100114139
129.0,-129330.83424045908,44299.87331706895,-173630.70755752805,437.0,2778.0,3215.0,0.5712625282578035,crude,79.80043574160727
129.5,-54793.31101395389,16547.54691882681,-71340.8579327807,97.0,477.0,574.0,0.5429613191962243,crude,80.11557347372684
130.0,-2257811.9870895543,890056.4286210879,-3147868.415710642,5045.0,17716.0,22761.0,0.5463071802823884,crude,80.43073411039661
130.5,-1895.4780260658317,4909.149099102824,-6804.627125168656,25.0,35.0,60.0,0.4903318462173145,crude,80.74591756517688
131.0,-233711.46300680612,47058.36739627517,-280769.83040308126,268.0,1535.0,1803.0,0.5471462579568228,crude,81.06112375228408
