strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
12.0,54.5258738881619,54.5258738881619,0.0,9,0,9,1.94629203125,corn,306.11250146362875
13.0,25.80503665809519,33.96716630594397,-8.16212964784878,4,1,5,1.2368010011665027,corn,334.28724884860384
14.0,-87.2862106658712,191.15749390514432,-278.44370457101553,19,27,46,0.9567897583007812,corn,362.67979276257375
15.0,1287.4331843677492,4521.739561144934,-3234.3063767771846,341,302,643,0.6439500898437499,corn,391.27605707662764
16.0,321.8160128745483,9231.00641683919,-8909.190403964642,534,550,1084,0.532065766802311,corn,420.0637589607676
17.0,45950.71719864582,57190.594530475944,-11239.877331830121,3081,548,3629,0.42610322307756965,corn,449.0320818584857
18.0,102067.12697811819,131532.63733081528,-29465.510352697085,4501,921,5422,0.36372236906698774,corn,478.171423963185
19.0,190544.76714425278,325858.6119209152,-135313.84477666242,5550,2595,8145,0.23752284088790415,corn,507.4732015081613
20.0,1881312.66941724,1928115.533669206,-46802.86425196614,23184,590,23774,0.21495785837262865,corn,536.9296926492395
21.0,637085.0867068551,756744.4889456551,-119659.40223879987,9095,1043,10138,0.24197042315542697,corn,566.5339119400791
22.0,738907.5762512998,740832.5686341977,-1924.9923828978765,12432,41,12473,0.2949736157063643,corn,596.2795082255483
23.0,367934.2708278576,368022.18561266526,-87.91478480766534,8326,6,8332,0.2804125028610229,corn,626.1606807127088
24.0,150460.18008388122,150491.96678375817,-31.786699876956174,4727,1,4728,0.48441330623805523,corn,656.1721093297596
25.0,427983.9328210519,428036.1818250185,-52.2490039665783,20528,2,20530,0.5561887122027079,corn,686.3088964438189
26.0,14987.029839638037,15076.37176299529,-89.34192335725366,905,4,909,0.6946494727730752,corn,716.5665177026199
27.0,30502.0687853774,30502.0687853774,0.0,1727,0,1727,0.36845727333664896,corn,746.9407802743632
28.0,53321.31719844741,53321.31719844741,0.0,5089,0,5089,0.367193828125,corn,777.4277871384945
