strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
6.0,-1544.4774916285305,47.143406447632344,-1591.6208980761628,35.0,546.0,581.0,1.7553307872128485,natgas,1.6181764121107178
7.0,-1647.9025118615493,156.7075171421046,-1804.6100290036538,827.0,798.0,1625.0,0.8600299049420357,natgas,1.9053155998745395
7.5,10.735514779627941,23.132338728295107,-12.396823948667166,4.0,2.0,6.0,1.2676853753431638,natgas,2.049830033047135
8.0,-10371.618754846128,8138.40821493109,-18510.026969777216,1301.0,3781.0,5082.0,1.0963363758820956,natgas,2.1949208403787264
8.5,-2507.8615909821997,109.9545013342801,-2617.8160923164796,13.0,274.0,287.0,1.105811078540981,natgas,2.3405540386588473
9.0,712922.4523078859,1032271.7851344121,-319349.3328265262,70471.0,25456.0,95927.0,0.6471384071148237,natgas,2.4866995375162424
9.5,16278.130094010057,62681.875427087994,-46403.74533307794,3031.0,2494.0,5525.0,0.5524619579412388,natgas,2.6333305009953163
10.0,408218.09561874496,966388.8125909986,-558170.7169722536,29480.0,18175.0,47655.0,0.3976894987857342,natgas,2.7804228420933916
10.5,922365.3119808257,1049437.5867333855,-127072.27475255987,8929.0,1282.0,10211.0,0.40502741382213736,natgas,2.927954817268912
11.0,1568575.35476233,1663225.305269334,-94649.95050700413,45525.0,2627.0,48152.0,0.4395440508911014,natgas,3.0759066973059084
11.5,82651.08583653507,82997.46517523481,-346.37933869973983,3524.0,12.0,3536.0,0.6366173407218456,natgas,3.2242604973235243
12.0,299880.3499896272,317273.17518078984,-17392.82519116263,16378.0,846.0,17224.0,0.6895044326285521,natgas,3.3729997531820963
12.5,1386.467321473501,1430.2124126845586,-43.7450912110575,115.0,3.0,118.0,1.0067483619395892,natgas,3.5221093347041963
13.0,169151.3350282603,170365.81769804607,-1214.4826697857632,13957.0,107.0,14064.0,1.0248667095274926,natgas,3.6715752884135093
13.5,904.0099581230645,904.0099581230645,0.0,120.0,0.0,120.0,1.6666695182291666,natgas,3.821384704166853
14.0,56398.819810253175,60592.51421574725,-4193.694405494077,8420.0,437.0,8857.0,1.4582763947582247,natgas,3.9715256012958737
14.5,990.7568828421076,990.7568828421076,0.0,230.0,0.0,230.0,0.9687531640625,natgas,4.121986830807473
15.0,35586.49908226654,36004.466520894784,-417.9674386282423,7421.0,55.0,7476.0,1.2013406208733717,natgas,4.272757990900786
