strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
16.0,9.371813052651682,9.371813052651682,0.0,4,0,4,1.1592922596919535,soybeans,690.3835236595796
18.0,12.814855088637941,12.814855088637941,0.0,1,0,1,1.7802745361328123,soybeans,792.6609487797668
20.0,236.33430883062724,236.33430883062724,0.0,13,0,13,1.0549347070312503,soybeans,896.9260712828512
21.0,-10453.351594065305,548.5127606396668,-11001.864354704972,30,672,702,0.5944864770507812,soybeans,949.750828019373
22.0,-1631.792780416126,263.91834885005335,-1895.7111292661796,10,82,92,0.7793821710133554,soybeans,1003.0124679257816
23.0,-1352.2480732993613,317.03243852423816,-1669.2805118235995,12,50,62,0.43383527817606926,soybeans,1056.6944898794593
24.0,4619.742567055413,11344.461294054196,-6724.718726998782,241,140,381,0.3976857544406254,soybeans,1110.7817098750788
25.0,47382.64302084855,54752.69139874711,-7370.04837789857,741,107,848,0.34681347067451473,soybeans,1165.2601051116171
26.0,190891.23819959452,201043.8830953104,-10152.644895715874,1500,104,1604,0.16810832707087198,soybeans,1220.1166820666908
27.0,10473.531108105537,14460.494979511037,-3986.9638714055004,99,90,189,0.22877418917274475,soybeans,1275.339364082135
28.0,427864.8840979666,429095.3539224232,-1230.4698244566162,3605,20,3625,0.27341256172800066,soybeans,1330.916894955731
29.0,1243.8119629698012,4427.485858261161,-3183.67389529136,66,45,111,0.2523864460742473,soybeans,1386.8387557670123
30.0,95862.59751800435,96190.59385786363,-327.99633985928597,1485,6,1491,0.25657879100243247,soybeans,1443.0950927246654
32.0,36.29381543011167,36.29381543011167,0.0,1,0,1,0.5312546875,soybeans,1556.5747358847284
