strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
90.0,-122612.33251188775,30331.632095847777,-152943.9646077355,829.0,19750.0,20579.0,1.6692597365572452,crude,58.0840235666196
91.0,-3439.668221256682,82.44358195824398,-3522.111803214926,68.0,209.0,277.0,0.7591531003093719,crude,58.740137255181175
92.0,-5344.633228359698,66.09606825140023,-5410.729296611098,10.0,423.0,433.0,0.7838014286005497,crude,59.39637022248281
93.0,-20822.54783180648,131.987593609273,-20954.535425415754,11.0,1426.0,1437.0,0.8204178307056427,crude,60.05272119329762
94.0,-1728.0257372849867,6.666289799389705,-1734.6920270843764,3.0,169.0,172.0,0.6810288815593719,crude,60.70918891960016
95.0,-361518.9963711667,22002.523975160766,-383521.52034632745,1105.0,24755.0,25860.0,1.5061386019756795,crude,61.36577217970289
96.0,-61982.64169503445,1467.3677408381884,-63450.00943587264,100.0,1888.0,1988.0,0.89258171875,crude,62.02246977742901
97.0,-8813.321301615351,483.574067636953,-9296.895369252305,125.0,542.0,667.0,0.6951344085633755,crude,62.679280541319365
98.0,-23721.784265035676,2547.646390662186,-26269.430655697863,310.0,1233.0,1543.0,0.7351037256515026,crude,63.33620332387222
99.0,-374.0803881986867,8670.358095464073,-9044.43848366276,758.0,438.0,1196.0,0.7325376845943928,crude,63.99323700081368
100.0,-773122.5138881226,155387.69740181198,-928510.2112899347,7746.0,54805.0,62551.0,1.1047040898370744,crude,64.6503804703977
101.0,-146625.80347912232,2251.561475335891,-148877.36495445823,101.0,8500.0,8601.0,1.426886332624356,crude,65.30763265273386
102.0,-43965.943236077044,2324.6770594026425,-46290.62029547968,105.0,2862.0,2967.0,1.40390902734375,crude,65.96499248914151
103.0,-18556.77008651202,4550.752874613811,-23107.52296112583,178.0,482.0,660.0,1.7129825324718155,crude,66.62245894152953
104.0,-4884.456397368154,2531.9007718135135,-7416.357169181667,100.0,567.0,667.0,1.326618160060247,crude,67.28003099179973
105.0,-92659.6139530114,130399.51854999643,-223059.13250300786,2481.0,10102.0,12583.0,1.0732273576987874,crude,67.93770764127326
106.0,-166669.5855543957,4007.353650165521,-170676.9392045612,125.0,6293.0,6418.0,1.2911110090144473,crude,68.59548791013871
107.0,7775.577394479182,19686.259936707207,-11910.682542228024,587.0,1026.0,1613.0,1.286776347980499,crude,69.25337083692105
108.0,5383.805585979357,18800.013078651744,-13416.207492672389,473.0,1098.0,1571.0,1.2583442811918257,crude,69.9113554779703
109.0,-34223.177906621575,4118.06149720973,-38341.23940383131,214.0,3269.0,3483.0,1.0715852944703896,crude,70.56944090696902
110.0,-520335.8463434097,155066.38865717908,-675402.2350005888,4639.0,22983.0,27622.0,0.9712293134036932,crude,71.22762621445779
111.0,-56173.21205655558,7734.537587016029,-63907.74964357161,200.0,1650.0,1850.0,1.1893187072078388,crude,71.885910507378
112.0,-24517.977222975438,4436.811371873361,-28954.7885948488,174.0,4617.0,4791.0,1.001874799479544,crude,72.54429290863101
112.5,-1156.786016781488,7200.784938716916,-8357.570955498404,135.0,311.0,446.0,1.1121467683541775,crude,72.87352063004805
113.0,3739.7396006949803,19810.29859550524,-16070.558994810259,497.0,1741.0,2238.0,0.9994503428807855,crude,73.20277255665279
113.5,-5674.532678155366,53.91665578645952,-5728.449333941825,1.0,177.0,178.0,1.1003868915832045,crude,73.53204858310976
114.0,-41789.81407699318,40034.65456048099,-81824.46863747417,813.0,3144.0,3957.0,0.9629969640723143,crude,73.86134860500387
114.5,-6370.188911047733,0.0,-6370.188911047733,0.0,259.0,259.0,0.9062509375,crude,74.19067251882846
115.0,-182008.513651848,214970.29727322995,-396978.810925078,5409.0,17914.0,23323.0,0.8564833026011786,crude,74.5200202219734
115.5,-1671.2934549070521,232.1366218686956,-1903.4300767757477,4.0,87.0,91.0,1.0009281759655475,crude,74.8493916127135
116.0,-103295.23447125504,75749.23160910548,-179044.46608036052,1160.0,3145.0,4305.0,0.9482879589836596,crude,75.17878659019703
116.5,-1256.0934286614217,275.3070366571383,-1531.40046531856,5.0,77.0,82.0,0.9450914921844006,crude,75.50820505443457
117.0,-109736.55561617138,21978.33162131937,-131714.88723749074,395.0,2336.0,2731.0,0.9853635533029382,crude,75.83764690628784
