strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
33.5,-15.56477587897292,2.2387765566302778e-07,-15.564776102850576,8,11,19,1.0021978629893065,silver,38.16146805556631
34.0,-394.07161255753715,14.39641010270483,-408.46802266024196,39,205,244,0.9405526814946532,silver,38.708899770704356
34.5,-771.5352419122593,5.057393081317895e-07,-771.5352424179986,2,389,391,0.9943854020518065,silver,39.25602081540234
35.0,-44860.51778152806,113.39768094272036,-44973.91546247078,85,17790,17875,0.9630998932301998,silver,39.8028358649472
35.5,-61.64318963068022,0.00021035732096527947,-61.643399988001185,109,28,137,0.9631355583018064,silver,40.349349458491766
36.0,-5046.959387711233,28.551712917518376,-5075.511100628752,28,1975,2003,0.9044200740727782,silver,40.89556600487998
36.5,-3406.4726550335185,0.0,-3406.4726550335185,0,1402,1402,1.2656286718749998,silver,41.441489788145624
37.0,-1042.1606379875295,0.1019022880262149,-1042.2625402755557,18,401,419,0.769293398553431,silver,41.987124972706795
37.5,-14054.400772677656,0.00234495434260079,-14054.403117631999,33,5272,5305,0.9006358708018065,silver,42.5324756082768
38.0,-696.4674177023497,163.03271833359983,-859.5001360359496,74,292,366,0.8321550154790283,silver,43.07754563451089
38.5,-5183.278158071316,0.005953256620283604,-5183.284111327936,17,1783,1800,0.8693860270518066,silver,43.622338885405824
39.0,-1975.7191378089146,9.383109395584603,-1985.1022472044992,11,617,628,0.8068360407677293,silver,44.166859093468915
39.5,-15135.45702492592,0.11714091221669265,-15135.574165838136,77,4806,4883,0.8381361833018066,silver,44.71110989367109
40.0,-108173.92970412908,3013.927187423265,-111187.85689155236,2309,19868,22177,0.8209984692930092,silver,45.255094827198
40.5,-2787.7452862690366,0.42300202749079907,-2788.1682882965274,72,1010,1082,0.7912589567393066,silver,45.7988173450117
41.0,-1042.0252938145363,22.884159180204687,-1064.909452994741,22,230,252,0.7291637963655591,silver,46.3422808112348
41.5,-519.0224747287747,0.24389600588879706,-519.2663707346635,12,179,191,0.7600092692393066,silver,46.88548850636801
