strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
225.0,39.84323069224237,39.84323069224237,0.0,1.0,0.0,1.0,2.4795939785838135,gold,2618.228579279174
230.0,37.38168223002311,42.39693617511928,-5.015253945096169,1.0,1.0,2.0,2.035486907266378,gold,2670.5974614767474
235.0,-3.2238035274082137,0.0,-3.2238035274082137,0.0,1.0,1.0,1.5312523437499999,gold,2722.853813058706
240.0,-6.720610064045677,0.0,-6.720610064045677,0.0,2.0,2.0,1.46875265625,gold,2775.000262823284
245.0,-6.1867648746423525,0.0,-6.1867648746423525,0.0,1.0,1.0,1.4960962695312499,gold,2827.0393247100424
250.0,486.8145446671931,1289.2017239113286,-802.3871792441353,30.0,173.0,203.0,1.360366039762497,gold,2878.9734050586526
255.0,-681.2911468352469,0.0,-681.2911468352469,0.0,138.0,138.0,1.0195339453124999,gold,2930.8048092730132
260.0,-290.9734624481571,890.3025293239592,-1181.2759917721164,17.0,228.0,245.0,1.0479411536288261,gold,2982.5357479500985
265.0,-2895.4235111448006,606.6118909073396,-3502.03540205214,5.0,590.0,595.0,2.2354592142367364,gold,3034.168342526011
270.0,-1163.6775418989362,129.37097930072417,-1293.0485211996604,2.0,187.0,189.0,1.2104583416748047,gold,3085.70463048565
275.0,-9426.61016902203,0.0,-9426.61016902203,0.0,678.0,678.0,0.9974157287609577,gold,3137.146570177182
280.0,-11160.430965524461,3005.573405986642,-14166.004371511102,38.0,2812.0,2850.0,1.0706241472434999,gold,3188.4960452679315
285.0,-13267.16743745057,256.75327595209,-13523.920713402658,3.0,1578.0,1581.0,1.1508799820844333,gold,3239.7548688743204
290.0,-9281.168503165964,4873.372345494546,-14154.54084866051,66.0,782.0,848.0,1.04458581127303,gold,3290.924787394997
295.0,-8318.3883924808,606.474666553502,-8924.863059034302,5.0,919.0,924.0,1.7685280807507038,gold,3342.007484073241
300.0,-21872.845181732344,5070.908829309704,-26943.75401104205,40.0,2465.0,2505.0,1.0849159961113333,gold,3393.004582312019
305.0,-27537.033191999457,2496.689212887778,-30033.722404887234,16.0,1494.0,1510.0,0.7511767862844467,gold,3443.9176487627046
310.0,-13172.134750421515,1946.1023455399934,-15118.23709596151,21.0,559.0,580.0,0.7455407464899336,gold,3494.748196206374
315.0,-35124.19536642707,7678.757099840006,-42802.95246626708,49.0,2299.0,2348.0,0.8790606318807603,gold,3545.497686244719
318.0,-20235.500434646096,1484.674963501198,-21720.175398147294,9.0,572.0,581.0,2.701519367933273,gold,3575.90906244828
319.0,1331.646069362277,2809.0725982588833,-1477.4265288966062,10.0,38.0,48.0,1.637572627723217,gold,3586.0398680122416
320.0,-24525.708342395745,25641.972663324384,-50167.68100572013,141.0,1303.0,1444.0,0.8235101869201661,gold,3596.167531815985
321.0,-23122.91700196433,8040.779010001457,-31163.69601196579,28.0,764.0,792.0,1.6109254432916642,gold,3606.2920646473012
322.0,9359.337724167184,14583.882560189411,-5224.544836022227,71.0,125.0,196.0,2.2390831084847456,gold,3616.4134772234565
323.0,-27017.478609519887,13250.48463208154,-40267.96324160143,71.0,940.0,1011.0,0.5827587704062462,gold,3626.531780191865
324.0,17916.90257224816,30410.584665353952,-12493.682093105792,135.0,253.0,388.0,0.6008022553324699,gold,3636.6469841307635
325.0,-55145.139546152,10903.224836525389,-66048.36438267739,56.0,1808.0,1864.0,0.6979730976315908,gold,3646.7590995498686
326.0,12051.707405784282,15716.254057509585,-3664.546651725303,79.0,64.0,143.0,0.5679493826031685,gold,3656.868136891035
327.0,9253.443939830973,10369.479982591976,-1116.0360427610037,51.0,19.0,70.0,0.5602070959210396,gold,3666.974106528895
328.0,2147.6047565217896,10185.849459869543,-8038.244703347754,57.0,147.0,204.0,2.5544281374812123,gold,3677.077018771499
329.0,28940.870277945884,30905.621419840652,-1964.751141894767,94.0,35.0,129.0,1.43830886143446,gold,3687.1768838609432
330.0,-10484.283701920258,14774.109623386152,-25258.39332530641,60.0,702.0,762.0,0.773483763622178,gold,3697.2737119739927
331.0,280.0017414088952,5254.250248971948,-4974.248507563053,32.0,84.0,116.0,0.49858941131830214,gold,3707.3675132226917
332.0,-364.5004291731939,6146.570336205761,-6511.070765378955,27.0,107.0,134.0,0.518147445321083,gold,3717.458297654972
333.0,-39408.65604781044,2626.24775548292,-42034.90380329335,8.0,672.0,680.0,1.4600873203277591,gold,3727.5460752552485
334.0,20184.39525277187,22500.02721538784,-2315.631962615971,119.0,36.0,155.0,2.447160042703152,gold,3737.6308559450154
335.0,6436.937441502882,14091.346883298385,-7654.409441795503,54.0,166.0,220.0,0.7106714415088295,gold,3747.712649583423
336.0,9279.85046405764,11229.43021590315,-1949.5797518455117,59.0,26.0,85.0,2.4409174069166184,gold,3757.791465967862
337.0,31291.298902375667,37080.13617259382,-5788.83727021815,103.0,75.0,178.0,1.3464654493331905,gold,3767.867314834524
338.0,1796.3282415859285,94313.27350882525,-92516.94526723932,272.0,1164.0,1436.0,1.4036059325933459,gold,3777.9402058589735
339.0,17055.52796464523,46778.52929162635,-29723.00132698112,236.0,363.0,599.0,0.44315119421482085,gold,3788.010148656697
340.0,-228690.2100278969,46993.12628761081,-275683.3363155077,319.0,3443.0,3762.0,0.5271981604535239,gold,3798.077152783654
341.0,24968.031417382215,42815.839860391476,-17847.80844300926,141.0,189.0,330.0,0.46287668377161023,gold,3808.141227736823
342.0,44344.98550429882,58760.33678441872,-14415.351280119907,157.0,148.0,305.0,1.3155973122715954,gold,3818.2023829547306
343.0,-3878.3615934368045,7177.700748962197,-11056.062342399002,42.0,110.0,152.0,2.689865116894245,gold,3828.2606278179874
344.0,-34558.07541808895,9220.603694676634,-43778.67911276558,28.0,393.0,421.0,0.44254156064987193,gold,3838.3159716498067
345.0,-20652.206261115047,36839.2711156827,-57491.477376797746,263.0,633.0,896.0,0.6167840477087281,gold,3848.368423716526
346.0,-7045.426323604017,3704.103994482195,-10749.530318086212,10.0,90.0,100.0,0.5504164086778959,gold,3858.4179932281127
347.0,-11283.712590098829,7393.170880714136,-18676.883470812965,27.0,145.0,172.0,0.48872011134028437,gold,3868.4646893386735
348.0,-34248.97171407573,10974.28848065899,-45223.26019473472,28.0,320.0,348.0,0.9498568024635315,gold,3878.508521146948
349.0,-43980.95600342062,19745.650701885643,-63726.606705306265,51.0,438.0,489.0,0.5078139180243015,gold,3888.5494976968102
350.0,-591068.7674087834,55793.176099261815,-646861.9435080453,160.0,5170.0,5330.0,0.5594177667981928,gold,3898.587627977744
351.0,-21172.385704832395,12420.694367202545,-33593.080072034936,30.0,202.0,232.0,0.4866340680420399,gold,3908.6229209253347
352.0,18347.822048686787,29787.196164779725,-11439.37411609294,80.0,65.0,145.0,0.45013620635867124,gold,3918.655385421741
353.0,-36244.62084836991,14915.885822578684,-51160.50667094859,51.0,265.0,316.0,0.44513175839185715,gold,3928.6850302961643
354.0,-40602.10215555305,5971.785302901548,-46573.8874584546,28.0,223.0,251.0,0.42257770019769675,gold,3938.711864325315
355.0,-40521.991899338995,79712.45230649326,-120234.44420583225,181.0,671.0,852.0,0.42150998093434744,gold,3948.7358962338712
356.0,-189427.55747276332,8707.705706033486,-198135.2631787968,24.0,961.0,985.0,0.4210779003202916,gold,3958.7571346949335
357.0,15339.188521045578,46692.33591507268,-31353.147394027103,90.0,150.0,240.0,0.4419393761754036,gold,3968.7755883304735
358.0,-41554.85509501145,18024.944577975526,-59579.79967298698,42.0,239.0,281.0,0.42227396584093574,gold,3978.7912657117777
359.0,-143951.3210340159,20863.038454720005,-164814.3594887359,45.0,681.0,726.0,0.41325426957011224,gold,3988.804175359886
360.0,-1138682.3004320466,79109.64722957529,-1217791.947661622,155.0,5508.0,5663.0,0.3678678728294372,gold,3998.814325746026
361.0,192388.21835745915,291001.6864035878,-98613.46804612863,440.0,307.0,747.0,0.4153690002149343,gold,4008.8217252920404
362.0,-215512.8839432483,19265.982657154425,-234778.86660040275,37.0,847.0,884.0,0.37748910042643546,gold,4018.826382370813
363.0,-149424.61607895154,45974.467166323724,-195399.08324527525,58.0,611.0,669.0,0.5482116765379905,gold,4028.8283053066853
364.0,-31408.66595257089,52736.90908289368,-84145.57503546457,76.0,228.0,304.0,0.3791946441829204,gold,4038.8275023758733
365.0,-51099.6268118298,211634.15176994997,-262733.7785817798,399.0,839.0,1238.0,0.3446916456433137,gold,4048.8239818068737
366.0,-192318.16574389944,103404.51241872649,-295722.67816262593,182.0,1067.0,1249.0,0.2931579470932484,gold,4058.817751780875
367.0,-53001.628881561075,158140.884774596,-211142.51365615707,190.0,489.0,679.0,0.3573854950368404,gold,4068.8088204321493
368.0,24630.004491468877,162229.91269094183,-137599.90819947293,178.0,346.0,524.0,0.3539574235975743,gold,4078.797195848458
369.0,-55168.1375882214,56421.701593347214,-111589.8391815686,64.0,212.0,276.0,0.3465540705323219,gold,4088.782886071436
370.0,-995958.7844589136,384013.51259265083,-1379972.2970515643,407.0,2511.0,2918.0,0.328613079818998,gold,4098.765899096984
371.0,-505282.6229997837,261678.95424147559,-766961.5772412594,320.0,1585.0,1905.0,0.31405726432800296,gold,4108.746242875645
372.0,-336372.97714475065,389060.5045032381,-725433.4816479888,392.0,1312.0,1704.0,0.3407974987831116,gold,4118.723925312994
373.0,347665.75852411136,454277.5409901511,-106611.78246603976,392.0,160.0,552.0,0.3248513446035385,gold,4128.698954269998
374.0,-403476.48718512635,134350.98705583683,-537827.4742409631,119.0,606.0,725.0,0.366604876768589,gold,4138.671337563403
375.0,-7939553.818376818,599868.0026257657,-8539421.821002584,507.0,10623.0,11130.0,0.30856348192626776,gold,4148.6410829660845
376.0,-807238.7001340337,413867.9282091182,-1221106.6283431519,312.0,1672.0,1984.0,0.31970835033390255,gold,4158.608198207421
