strike,net_gex,call_gex,put_gex,call_oi,put_oi,total_oi,avg_iv,key,futures_level
22.0,686.0459531660028,686.0459531660028,0.0,83,0,83,0.6471159325242042,copper,3.8860359389901333
23.0,6684.526326122161,6684.526326122161,0.0,610,0,610,0.6914660294651985,copper,4.045090536894542
24.0,2030.7444302956849,2257.3712417798547,-226.62681148416974,224,32,256,0.5098184575378896,copper,4.203471562561578
25.0,3042.2693581485287,3914.3878316360137,-872.1184734874852,352,65,417,0.759898013920784,copper,4.361209775649212
26.0,-1564.9612148836734,1238.3877765324635,-2803.348991416137,72,189,261,0.6148467447865009,copper,4.518333357903693
27.0,-5302.275087819816,773.8984927103874,-6076.173580530203,40,320,360,0.7757774274373054,copper,4.674868220023568
28.0,-12146.272435083505,1628.491275343319,-13774.763710426825,80,2932,3012,1.6547220563383898,copper,4.83083826198156
29.0,2832.610398528632,3121.4900628339274,-288.87966430529576,127,12,139,0.6342861067819595,copper,4.986265595274345
30.0,15476.32873293055,23632.1187758798,-8155.790042949253,988,348,1336,1.021233474523544,copper,5.141170733789683
31.0,18900.97456435711,21943.517356640423,-3042.5427922833123,695,111,806,0.4773942341309786,copper,5.295572758621036
32.0,-8844.30406471774,6597.396770421629,-15441.70083513937,192,538,730,0.39520450511872773,copper,5.449489461111633
33.0,105178.99353729523,129245.82096947945,-24066.827432184225,2970,558,3528,0.8014236662979126,copper,5.602937467594326
34.0,6563.010586504868,13016.423871339957,-6453.413284835089,263,121,384,0.63423305909729,copper,5.755932348653233
35.0,70927.30919371378,83519.80177054324,-12592.492576829462,1383,211,1594,0.7132001570459207,copper,5.908488715226603
36.0,10648.720679267077,156818.55458577772,-146169.83390651064,2037,1910,3947,0.6185266030681135,copper,6.060620303466353
37.0,-42968.31504741549,81782.83379664418,-124751.14884405966,936,1088,2024,0.4118267928278447,copper,6.212340049945457
38.0,253037.38545712788,396012.15509437525,-142974.7696372474,2417,910,3327,0.3693515318262577,copper,6.363660158542243
39.0,9656.726013886262,301584.8333282935,-291928.10731440724,1744,1331,3075,0.36602982967654857,copper,6.514592160117478
40.0,1132614.331868263,1898739.33746588,-766125.005597617,6953,1362,8315,0.25367657426476475,copper,6.665146965925743
41.0,166965.15128569465,250826.76042641434,-83861.60914071967,1444,675,2119,0.326613184300661,copper,6.81533491555913
42.0,403648.27862981433,428475.38202941424,-24827.103399599888,3262,175,3437,0.4073910532887776,copper,6.9651658201026905
43.0,617729.4686027415,617821.6704859592,-92.20188321762984,5356,1,5357,0.5025323242205381,copper,7.114649001082425
44.0,46107.43439020343,46726.80493233497,-619.3705421315367,1436,7,1443,0.3850190480766297,copper,7.26379332570434
45.0,437239.66493387456,448781.3056843054,-11541.640750430857,6688,151,6839,0.6631843356533845,copper,7.412607238814004
46.0,2057.0296806712786,2128.6937193451895,-71.66403867391094,30,1,31,0.8017785815604528,copper,7.561098791947885
47.0,3996.9695487385115,3996.9695487385115,0.0,76,0,76,1.139557117048502,copper,7.709275669798591
48.0,1054.6691861309469,1054.6691861309469,0.0,22,0,22,1.2308392754876614,copper,7.857145214374278
49.0,849.5886787874664,849.5886787874664,0.0,16,0,16,0.31989705330133433,copper,8.004714447097044
50.0,508461.3298119655,509520.97682848014,-1059.6470165146286,10744,22,10766,0.9007516922783851,copper,8.151990089054527
55.0,153114.93910955143,153114.93910955143,0.0,5096,0,5096,0.5096745604717732,copper,8.88418087445094
